CodItem,Desc Item,Category,Family,Speciality,Testing Cost
70002078,MEMBRO SUPERIOR -ESQUERDO - DOPPLER COLORIDO VENOSO,RID,ULTRASOUND,DOPPLER,72.26
70005498,"HGH - HORMONIO DE CRESCIMENTO, SORO, 120 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,3.8
70000620,"CD20+ LINFOCITOS B, SANGUE, CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,140.32
70001842,"TESTE FUNCIONAL, ESTIMULO DE HGH APOS EXERCICIO",CA,CORELAB,IMMUNOHORMONE,4.49
70002055,GLANDULA SUBMANDIBULAR - DOPPLER COLORIDO,RID,ULTRASOUND,DOPPLER,62.11
70002958,COLUNA LOMBO-SACRA - DINAMICO OU FUNCIONAL - RX,RID,X-RAY,CONVENTIONAL,55.71
70001113,"GASTRINA, SORO",CA,CORELAB,IMMUNOHORMONE,2.95
70000990,"MUCOSA GASTRICA (PARIETAL), ANTICORPOS, PESQUISA, SORO",CA,CORELAB,IMMUNOHORMONE,8.07
70005111,TAXA DE 2 VIA DE LAUDO AC,FEE,FEE,FEE,36.54
70004255,"CENOURA (F31), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.0
70000241,"LARANJA (F33), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.25
70001926,"CATECOLAMINAS FRACIONADAS, URINA DE 24 HORAS",CA,CORELAB,BIOCHEMISTRY,31.91
70003507,"PENICILINA V (C2), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.88
70004319,"PENICILINA G (C1), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.05
70004678,"FATOR VII, ATIVIDADE, PLASMA",CA,HEMATO,COAGULATION,14.94
70004207,"BANANA (F92), IGE RAST, SORO",CA,CORELAB,ALLERGY,8.23
70002131,COXA - ESQUERDA - RX,RID,X-RAY,CONVENTIONAL,66.08
70004490,"TROPOMIOSINA (F351), IGE RAST, SORO",CA,CORELAB,ALLERGY,24.11
70005896,"CORTISOL, SORO, 30 MIN APOS REPOUSO",CA,CORELAB,IMMUNOHORMONE,2.35
70001332,"IODO, URINA DE 24 HORAS",CA,CORELAB,IMMUNOHORMONE,13.81
70004248,"AMILASE, ISOENZIMAS, SORO",CA,CORELAB,BIOCHEMISTRY,79.53
70003279,OBSTETRICA MORFOLOGICA - SEGUNDO FETO - US,RID,ULTRASOUND,FETAL MEDICINE,93.6
70006408,OSSOS DA FACE - RX,RID,X-RAY,CONVENTIONAL,67.23
70002144,RETROPERITONIO (GRANDES VASOS OU ADRENAIS) - US,RID,ULTRASOUND,GENERAL,70.26
70005094,"TREPONEMA PALLIDUM, PESQUISA, DIVERSOS (XXX), CAMPO ESCURO",CA,CORELAB,INFECTIOUS,15.59
70001056,PESQUISA DE BANDAS OLIGOCLONAIS POR ISOFOCALIZACAO - PESQUISA E/OU DOSAGEM EM SORO/LCR,CA,CORELAB,IMMUNOHORMONE,68.83
70004047,"CREATININA, URINA DE 24 HORAS (EXEMPLO DE EXPRESSAO DE RESULTADO: G/24H)",CA,CORELAB,BIOCHEMISTRY,0.79
70004701,PROCEDIMENTO DIAGNOSTICO EM PAINEL DE IMUNOISTOQUIMICA (DUAS A CINCO REACOES),PA,ANATOMO,IMMUNOHISTOCHEMISTRY,362.96
70006815,MAMO MATERIAIS/MEDICAMENTOS,RID,MAMMO,MAT / MED,92.09
70003777,"ENZIMA CONVERSORA DA ANGIOTENSINA (ECA), SORO",CA,CORELAB,IMMUNOHORMONE,35.61
70004272,"MIOGLOBINA, SORO",CA,CORELAB,CARDIAC MARKERS,9.49
70002406,"CITOMEGALOVIRUS , PESQUISA, DIVERSOS (XXX), PCR EM TEMPO REAL",CA,GENETICS,BIOMOLECULAR,81.91
70004447,"VITAMINA B2 (RIBOFLAVINA), DOSAGEM, SANGUE",CA,TOXICO,VITAMINS,6.44
70002584,"5-NUCLEOTIDASE, SORO",CA,CORELAB,BIOCHEMISTRY,36.3
70006385,BACIA (ARTICULACOES SACROILIACAS) - RM,RID,MRI,SKELETAL MUSCLE,275.74
70001858,"ESPERMATOZOIDES, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,45.73
70000314,"FATOR XI, ATIVIDADE, PLASMA",CA,HEMATO,COAGULATION,24.53
70003413,RM MAO ESQUERDA,RID,MRI,SKELETAL MUSCLE,241.86
70004570,"PROTEINA C ATIVADA (RPCA), RESISTENCIA, PLASMA",CA,HEMATO,COAGULATION,44.72
70003997,"HGH - HORMONIO DE CRESCIMENTO, SORO, 45 MIN APOS XXX",CA,CORELAB,IMMUNOHORMONE,3.88
70004179,"GLICOSE, PLASMA, 45 MIN APOS XXX",CA,CORELAB,BIOCHEMISTRY,1.33
70001286,"IGG, SUBCLASSES 1,2,3,4, SORO",CA,CORELAB,IMMUNOHORMONE,211.08
70000395,"LISTERIA (LISTERIOSE), ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,30.22
70004835,COTOVELO - DIREITO - RX,RID,X-RAY,CONVENTIONAL,63.08
70004997,"SULFATO DE DEHIDROEPIANDROSTERONA, (S-DHEA), SALIVA",CA,CORELAB,IMMUNOHORMONE,36.52
70001295,"AQUAPORINA 4 AQP4 ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,30.62
70005138,"CLOBAZAM, DOSAGEM, SORO",CA,TOXICO,THERAPEUTIC DRUG,8.09
70000491,"PERFIL BIOQUIMICO, LIQUIDO SINOVIAL",CA,CORELAB,BIOCHEMISTRY,0.99
70003089,"CROSSMATCH, LINFOCITOS T E B, SANGUE",CA,GENETICS,BIOMOLECULAR,92.76
70007244,"PERFIL HORMONAL FEMININO, ADULTO, SORO",CA,CORELAB,IMMUNOHORMONE,10.22
70006015,"PERFIL DE TRABALHO, ANTICORPOS (HIV 1+2, ANTIGENO AUSTRALIA",CA,CORELAB,INFECTIOUS,78.28
70006999,"PERFIL HEPATITE A E B, SORO",CA,CORELAB,IMMUNOHORMONE,10.26
70005356,PERFIL - REUMATOLOGICO,CA,CORELAB,IMMUNOHORMONE,18.67
70005374,LIQUIDO ORGANICO - ROTINA,CA,CORELAB,IMMUNOHORMONE,4.34
70008527,CURVA GLICO-INSULINEMICA (5 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,11.67
70001540,TESTE DE ABSORCAO DE TRIGLICERIDES (SOBRECARGA),CA,CORELAB,BIOCHEMISTRY,0.2
70002329,"GLICOSURIA, URINA FRACIONADA EM 2 PERIODOS, DE 12 HORAS",CA,CORELAB,BIOCHEMISTRY,0.25
70001929,MARCADORES CARDIACOS DIAGNOSTICOS,CA,CORELAB,CARDIAC MARKERS,46.06
70003558,"D-XILOSE, PROVA DE ABSORCAO, PLASMA",CA,CORELAB,BIOCHEMISTRY,22.35
70002758,"CLEARANCE DE UREIA, URINA DE 24 HORAS/SORO",CA,CORELAB,BIOCHEMISTRY,0.95
70000044,"ALFA-2-MACROGLOBULINA, SORO",CA,CORELAB,BIOCHEMISTRY,33.85
70004087,"DIGOXINA, DOSAGEM, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UG/L)",CA,TOXICO,THERAPEUTIC DRUG,7.4
70002636,"PERFIL ARTERIAL, (GASOMETRIA ARTERIAL+ HB + HT + NA + K + CA + GLICOSE + ACIDO LATICO)",CA,CORELAB,BLOOD GAS,3.48
70005741,"GLICOSURIA, URINA FRACIONADA EM 3 PERIODOS, DE 8 HORAS",CA,CORELAB,BIOCHEMISTRY,0.21
70006001,"PERFIL, EXAMES PRE-OPERATORIOS",CA,HEMATO,COAGULATION,3.18
70003000,"FENOBARBITAL + PRIMIDONA, DOSAGEM, SORO",CA,TOXICO,THERAPEUTIC DRUG,7.39
70008112,"PERFIL AUTOIMUNIDADE REUM TICA, SORO",CA,CORELAB,IMMUNOHORMONE,50.78
70006997,"PERFIL HORMONAL MASCULINO ADULTO, SORO",CA,CORELAB,IMMUNOHORMONE,4.36
70008557,PERFIL PR NATAL SIMPLIFICADO,CA,CORELAB,IMMUNOHORMONE,3.26
70007182,PERFIL PRE NATAL COMPLETO,CA,CORELAB,IMMUNOHORMONE,27.29
70007245,"PERFIL INFLAMATORIO, SORO",CA,CORELAB,IMMUNOHORMONE,17.27
70008136,"PERFIL PR-NUPCIAL FEMININO, SANGUE",CA,HEMATO,IMMUNOHEMATOLOGY,11.42
70001241,CURVA GLICO-INSULINEMICA (6 DOSAGENS),CA,CORELAB,IMMUNOHORMONE,1.33
70007567,CURVA GLICEMICA (6 DOSAGENS),CA,CORELAB,BIOCHEMISTRY,12.71
70008530,"GLICOSE 1 HORA POS SOBRECARGA (GESTANTE) (2 DOSAGENS), PLASM",CA,CORELAB,BIOCHEMISTRY,0.49
70000591,"ALTERNARIA ALTERNATA (M6), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.08
70003589,"GRUPO ABO REVERSO, SANGUE",CA,HEMATO,IMMUNOHEMATOLOGY,4.99
70005370,CITOLOGICO EM XXX,PA,CYTO,ONCOTIC CYTOLOGY,14.73
70001245,"UREAPLASMA UREALYTICUM, DIVERSOS (XXX), CULTURA",CA,MICROBIO,CULTURE,5.4
70000754,"ENDOMISIO, ANTICORPOS IGG, PESQUISA, SORO",CA,CORELAB,IMMUNOHORMONE,8.47
70005973,"INDICE DE SATURACAO DA TRANSFERRINA, SORO",CA,CORELAB,BIOCHEMISTRY,0.78
70001619,"CHAGAS (TRYPANOSOMA CRUZI), ANTICORPOS, SORO, HA",CA,CORELAB,INFECTIOUS,9.01
70003034,"CREATINO FOSFOQUINASE - FRACAO MB - MASSA, SORO",CA,CORELAB,BIOCHEMISTRY,8.02
70002596,"ACIDO LACTICO (LACTATO), SANGUE ARTERIAL (EXEMPLO DE EXPRESS",CA,CORELAB,BIOCHEMISTRY,9.41
70000705,"DNA NATIVO (DUPLA HELICE), ANTICORPOS, QUANTITATIVO, SORO",CA,CORELAB,IMMUNOHORMONE,5.5
70002625,"ACETONA, URINA",CA,TOXICO,OCCUPATIONAL,7.5
70002838,"CROMATOGRAFIA DE AMINOACIDOS (PERFIL QUALITATIVO), URINA",CA,NEONATO,INBORN ERRORS,74.86
70003874,"ENDOMISIO, ANTICORPOS IGA, PESQUISA, SORO",CA,CORELAB,IMMUNOHORMONE,9.38
70007111,"CAPACIDADE LATENTE DE FIXACAO DE FERRO, SORO",CA,CORELAB,BIOCHEMISTRY,2.03
70000818,"CHAGAS (TRYPANOSOMA CRUZI), ANTICORPOS IGG , PESQUISA, SORO, IF",CA,CORELAB,INFECTIOUS,5.01
70007758,"GENE CACNA1A, ATAXIA ESPINOCEREBELOSA TIPO 6 (SCA6), SCREENI",CA,GENETICS,SPECIAL GENETICS,35.92
70005981,"FENILCETONURIA E TIROSINEMIA, CONTROLE, SANGUE PAPEL (EXEMPLO DE EXPRESSAO DE RESULTADO: MG/DL)",CA,NEONATO,SCREENING,11.26
70002578,"PERFIL ANTI NUCLEO, SORO",CA,CORELAB,AUTOIMMUNITY,23.05
70000053,"ANTIDEPRESSIVOS TRICICLICOS, SORO",CA,TOXICO,THERAPEUTIC DRUG,46.89
70002748,"ANTICORPOS NEURONAIS, PARANEOPLASICOS, PAINEL, DIVERSOS",CA,CORELAB,IMMUNOHORMONE,385.03
70001384,"WAALER-ROSE (FATOR REUMATOIDE), SORO",CA,CORELAB,IMMUNOHORMONE,9.07
70004927,"PERFIL COMPLETO, LIQUIDO SINOVIAL",CA,CORELAB,BIOCHEMISTRY,6.98
70008011,"ARRITMIA CARD¡ACA, PAINEL GERAL, SEQUENCIAMENTO (NGS), SANGU",CA,GENETICS,SPECIAL GENETICS,1178.19
70003618,"SINDROME DE NOONAN, PAINEL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,968.32
70008069,"NEOPLASIAS MIELOPROLIFERATIVAS BCR-ABL NEGATIVAS, SEQUENCIAM",CA,GENETICS,SPECIAL GENETICS,248.54
70007470,"GENE BRCA2, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,257.19
70007469,"GENE BRCA1, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,259.76
70008080,"GENE MSH6, DELEÄES E DUPLICAÄES, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,202.06
70008721,"GENES MLH1, MSH2 E EPCAM, DELEÄES E DUPLICAÄES, MLPA, SANG",CA,GENETICS,SPECIAL GENETICS,357.32
70008070,"NEOPLASIAS MIEL¢IDES COMPLETO, PAINEL, SEQUENCIAMENTO (NGS),",CA,GENETICS,SPECIAL GENETICS,64.08
70007279,"GENE MGMT (PROMOTOR) METILAAO, MLPA, TECIDO",CA,GENETICS,SPECIAL GENETICS,183.5
70008115,PESQUISA DE SINDROME DE MARFAN GENE TGFBR1 E TGFBR2,CA,GENETICS,SPECIAL GENETICS,313.27
70008072,"CNCER DE MAMA/OV RIO, PAINEL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,236.17
70008094,"MAMA ALTO RISCO, PAINEL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,393.56
70008074,"CNCER COLORRETAL HEREDIT RIO SEM POLIPOSE, PAINEL, SEQUENCI",CA,GENETICS,SPECIAL GENETICS,309.62
70008066,"LEUCEMIA MIELOMONOCITICA JUVENIL(LMMJ),SEQUENCIAMENTO(NGS),S",CA,GENETICS,SPECIAL GENETICS,24.72
70008067,"LEUCEMIA MIEL¢IDE AGUDA (LMA), SEQUENCIAMENTO (NGS), SANGUE/",CA,GENETICS,SPECIAL GENETICS,293.03
70004667,"HEMOFILIA B, ANALISE DO DNA",CA,GENETICS,SPECIAL GENETICS,236.18
70001861,"HEMOFILIA A, ANALISE DO DNA",CA,GENETICS,SPECIAL GENETICS,39.65
70003020,"ATAXIA DE FRIEDREICH (GENE FXN), PCR, SANGUE",CA,GENETICS,SPECIAL GENETICS,253.41
70008048,"GENE EGFR, ANALISE DE MUTACOES, EXONS 19, 20 E 21, PCR, TECI",CA,GENETICS,SPECIAL GENETICS,26.89
70008047,"GENE EGFR, ANALISE DE MUTACOES, EXONS 18, 19, 20 E 21, PCR,",CA,GENETICS,SPECIAL GENETICS,170.89
70006054,"DISTROFIA MUSCULAR DUCHENNE/BECKER (DMD), SANGUE",CA,GENETICS,SPECIAL GENETICS,33.7
70008081,GENE CDH1- DELEÅES  E DUPLICAÅES,CA,GENETICS,SPECIAL GENETICS,97.82
70008073,"CNCER COLORRETAL, PAINEL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,74.18
70008071,"CNCER HEREDIT RIO, PAINEL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,50.42
70007487,"SEQUENCIAMENTO COMPLETO DOS GENES BRCA1 E BRCA2, (NGS), SANG",CA,GENETICS,SPECIAL GENETICS,72.8
70007617,"GENE BRCA1 53825INSC, PCR E SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,85.49
70007490,"GENE BRCA2 6174DELT, SANGUE/TECIDO -",CA,GENETICS,SPECIAL GENETICS,362.01
70007616,"GENE BRCA1 185DELAG, PCR E SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,368.57
70001213,"APOLIPOPROTEINA E, POLIMORFISMO(GENOTIPAGEM), SANGUE, PCR",CA,GENETICS,SPECIAL GENETICS,26.14
70008076,"GENE APC, DELEÄES E DUPLICAÄES, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,309.21
70005341,"BACTERIAS AEROBIAS, DIVERSOS, HEMOCULTURA AUTOMATIZADA",CA,MICROBIO,CULTURE,9.54
70004105,"IDENTIFICACAO DE BACTERIAS, LCR, CULTURA AUTOMATIZADA",CA,MICROBIO,CULTURE,10.73
70000959,"IDENTIFICACAO DE BACTERIAS, ESPERMA, CULTURA AUTOMATIZADA",CA,MICROBIO,CULTURE,8.59
70004015,"VENLAFAXINA, SORO/PLASMA",CA,TOXICO,THERAPEUTIC DRUG,47.17
70008068,"S¡NDROME MIELODISPL SICA, SEQUENCIAMENTO (NGS), SANGUE/MEDUL",CA,GENETICS,SPECIAL GENETICS,222.79
70006506,"SINDROME DE BRUGADA, PAINEL, SEQUENCIAMENTO, SANGUE",CA,GENETICS,SPECIAL GENETICS,418.58
70008016,"S¡NDROME DO QT LONGO, PAINEL AMPLIADO, SEQUENCIAMENTO (NGS),",CA,GENETICS,SPECIAL GENETICS,503.57
70008017,"S¡NDROME DO QT CURTO, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,417.09
70008015,"RASOPATIAS (NOONAN, LEOPARD, COSTELLO), SEQUENCIAMENTO (NGS)",CA,GENETICS,SPECIAL GENETICS,1018.45
70008079,"GENE PMS2, DELEÄES E DUPLICAÄES, MLPA, SANGUE",CA,GENETICS,SPECIAL GENETICS,79.54
70008012,"MIOCARDIOPATIA HIPERTR¢FICA, PAINEL AMPLIADO, SEQUENCIAMENTO",CA,GENETICS,SPECIAL GENETICS,919.62
70008013,"MIOCARDIOPATIA DILATADA, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,708.06
70008014,"MIOCARDIOPATIA ARRITMOGNICA, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,267.72
70008009,"HIPERTRIGLICERIDEMIAS FAMILIARES PRIM RIAS, SEQUENCIAMENTO (",CA,GENETICS,SPECIAL GENETICS,592.86
70008008,"HIPERCOLESTEROLEMIA FAMILIAR, PAINEL COMPLETO, SEQUENCIAMENT",CA,GENETICS,SPECIAL GENETICS,910.67
70008010,"MIOCARDIOPATIAS, PAINEL GERAL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,605.36
70008020,"FIBRILAÆO ATRIAL, SEQUENCIAMENTO (NGS), SANGUE",CA,GENETICS,SPECIAL GENETICS,277.83
70008007,DISLIPIDEMIADISLIPIDEMIAS E ATEROSCLEROSE DISLIPIDEMIAS E AD,CA,GENETICS,SPECIAL GENETICS,99.44
70004762,CURETAGEM GINECOLOGICA SEMIOTICA SEM DILATACAO DE COLO UTERINO,RID,GENITOURIN,COLPOSCOPY,38.27
70004106,"HEPATITE B (HBEAG), ANTIGENO E, SORO",CA,CORELAB,INFECTIOUS,1.99
70004433,"COLESTEROL - VLDL, SORO",CA,CORELAB,BIOCHEMISTRY,0.92
70001447,"PSA - ANTIGENO PROSTATICO ESPECIFICO LIVRE, SORO",CA,CORELAB,IMMUNOHORMONE,2.4
70004880,"ESTRONA (E1), SORO",CA,CORELAB,IMMUNOHORMONE,6.92
70008547,"HELICOBACTER PYLORI, PESQUISA, BIOPSIA GASTRICA, COLORACAO",PA,ANATOMO,ANATOMOPATHOLOGICAL,43.09
70001418,"VARICELLA ZOSTER , ANTICORPOS IGM, SORO",CA,CORELAB,IMMUNOHORMONE,21.48
70004494,"VARICELLA ZOSTER , ANTICORPOS IGG, SORO",CA,CORELAB,IMMUNOHORMONE,10.14
70007086,IDENTIFICACAO GENETICA - RECONSTRUCAO GENETICA (PAI FALECIDO),CA,GENETICS,PATERNITY,130.4
70004699,"MIELOGRAMA ( CITOLOGIA), MEDULA OSSEA",CA,GENETICS,SPECIAL GENETICS,68.1
70004342,"MANGANES ERITROCITARIO, DOSAGEM",CA,TOXICO,OCCUPATIONAL,2.29
70001483,"TIOCIANATO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.27
70004317,"METANOL, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,7.76
70006027,"INSULINA, 120 MIN APOS REFEICAO, SORO",CA,CORELAB,IMMUNOHORMONE,2.71
70004227,"AMENDOIM (F13), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.9
70004977,CARIOTIPO DE SANGUE (TECNICAS COM BANDAS),CA,GENETICS,SPECIAL GENETICS,157.42
70005992,"ESTRIOL (E3), SORO",CA,CORELAB,IMMUNOHORMONE,2.77
70006630,"SSB/LA, ANTICORPOS, QUANTITATIVO, SORO, FLUORIMETRIA",CA,CORELAB,IMMUNOHORMONE,3.64
70002392,"ZINCO, URINA DE 24 HORAS",CA,TOXICO,OCCUPATIONAL,2.05
70005732,"HTLV 1+2, ANTICORPOS, SORO E LCR",CA,CORELAB,INFECTIOUS,19.79
70006690,"FOSFATASE ALCALINA, ISOENZIMAS, HEPATICA, OSSEA, INTESTINAL E PLACENTARIA, SORO",CA,CORELAB,BIOCHEMISTRY,40.91
70004371,"MANGA (F91), IGE RAST, SORO",CA,CORELAB,ALLERGY,6.28
70001292,"GLYCOPHAGUS DOMESTICUS, (D73), IGE RAST, SORO",CA,CORELAB,ALLERGY,7.39
70002404,"NDER P2 DERMATOPHAGOIDES PTERONISSINUS (D203), IGE RAST, SORO",CA,CORELAB,ALLERGY,31.84
70006183,"DETECCAO DE POLIMORFISMOS NO GENE IL28B, SANGUE",CA,GENETICS,SPECIAL GENETICS,37.6
70001156,"FENOL, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.27
70003314,"KIWI (F84), IGE RAST, SORO",CA,CORELAB,ALLERGY,6.42
70001377,"HPV E6/E7 (ONCOPROTEINAS VIRAIS), PESQUISA, CERVIX",CA,GENETICS,BIOMOLECULAR,478.0
70000599,"ESTEATOCRITO, TRIAGEM PARA GORDURA FECAL",CA,COPRO,SPECIAL COPRO,77.1
70001623,"T3 RETENCAO (TRIIODOTIRONINA RETENCAO), SORO",CA,CORELAB,IMMUNOHORMONE,11.68
70001052,"PEPTIDEO C, POS PRANDIAL, SORO",CA,CORELAB,IMMUNOHORMONE,37.26
70001449,"METANEFRINAS TOTAIS E FRACOES, PLASMA",CA,CORELAB,IMMUNOHORMONE,96.27
70004509,"HEPATITE E, ANTICORPOS IGM, SORO",CA,CORELAB,INFECTIOUS,41.16
70002347,"HEPATITE E, ANTICORPOS IGG, SORO",CA,CORELAB,INFECTIOUS,25.49
70004408,"HIV-1 RNA QUALITATIVO, SORO/PLASMA, PCR",CA,GENETICS,BIOMOLECULAR,47.78
70005018,"CRYPTOSPORIDIUM SP, PESQUISA, FEZES",CA,MICROBIO,BACTEROSCOPY,50.8
70000296,"CLORO, AMOSTRA ISOLADA DE URINA",CA,CORELAB,BIOCHEMISTRY,0.64
70000067,"CLORO, URINA DE 24 HORAS",CA,CORELAB,BIOCHEMISTRY,0.57
70000414,"2,5 HEXANODIONA, URINA AMOSTRA ISOLADA",CA,CORELAB,BIOCHEMISTRY,1.28
70003738,"LEUCOGRAMA APOS EXERCICIO, SANGUE",CA,HEMATO,BLOOD COUNT,1.32
70004289,"CHUMBO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.41
70004773,"ADH - HORMONIO ANTIDIURETICO (VASOPRESSINA), PLASMA",CA,CORELAB,IMMUNOHORMONE,50.49
70002487,"TIROSINA, SANGUE",CA,NEONATO,SCREENING,54.93
70005010,"FUNGOS, LCR, CULTURA",CA,MICROBIO,CULTURE,6.38
70006003,"TOPIRAMATO, DOSAGEM, SORO (EXEMPLO DE EXPRESSAO DE RESULTADO: UMOL/L)",CA,TOXICO,DRUG ABUSE,25.91
70004584,"RAPAMICINA (SIROLIMUS),DOSAGEM, SANGUE",CA,TOXICO,THERAPEUTIC DRUG,178.96
70000768,"ISOHEMAGLUTININA B ANTICORPOS, TITULACAO, SANGUE",CA,HEMATO,IMMUNOHEMATOLOGY,10.95
70004918,"ISOHEMAGLUTININA A ANTICORPOS, TITULACAO, SANGUE",CA,HEMATO,IMMUNOHEMATOLOGY,4.23
70001237,"SARDINHA JAPONESA (F61), IGE RAST, SORO",CA,CORELAB,ALLERGY,5.08
70000647,"CASTANHA (F299), IGE RAST, SORO",CA,CORELAB,ALLERGY,9.57
70006762,"ACIDO DELTA AMINOLEVULINICO, URINA",CA,TOXICO,OCCUPATIONAL,7.71
70005599,"HTLV 1+2, QUALITATIVO, SANGUE, PCR",CA,CORELAB,INFECTIOUS,71.9
70000703,"FATOR XII, ATIVIDADE, PLASMA",CA,HEMATO,COAGULATION,38.63
70003597,"RECOMBINANTE DE TRIGO (F416), IGE RAST, SORO",CA,CORELAB,ALLERGY,21.63
70004275,"CARANGUEJO (F23), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.76
70005864,"CADEIAS LEVES KAPPA/LAMBDA, DOSAGEM, SANGUE",CA,CORELAB,IMMUNOHORMONE,10.9
70004175,"ABACATE (F96), IGE RAST, SORO",CA,CORELAB,ALLERGY,10.74
70001493,"UVA (F259), IGE RAST, SORO",CA,CORELAB,ALLERGY,9.93
70001201,"AMENDOA (F20), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.63
70003368,"2,5 HEXANODIONA, URINA AMOSTRA ISOLADA, PRE JORNADA DE TRABALHO",CA,TOXICO,OCCUPATIONAL,1.21
70004412,"UREIA, URINA DE 24 HORAS, MRAT",CA,CORELAB,BIOCHEMISTRY,0.78
70004394,"HEPATITE C (HCV), PESQUISA, SORO/PLASMA, PCR",CA,CORELAB,INFECTIOUS,46.27
70002939,"CICLOSPORINA, SANGUE",CA,TOXICO,THERAPEUTIC DRUG,16.89
70005629,"TIROXINA LIVRE, INDICE, SORO",CA,CORELAB,IMMUNOHORMONE,1.25
70005140,"ACIDO HIPURICO (PARA TOLUENO), URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.28
70001102,"HEPATITE C (HCV) ANTICORPOS, RIBA, SORO/PLASMA",CA,CORELAB,INFECTIOUS,94.22
70004393,"MILHO (F8), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.93
70001876,"COENZIMA Q10, SORO",CA,CORELAB,BIOCHEMISTRY,276.69
70001272,"DIPIRONA (C59), IGE RAST, SORO",CA,CORELAB,ALLERGY,15.8
70004501,"PROTEINA AMILOIDE A, QUANTITATIVO, SORO",CA,CORELAB,BIOCHEMISTRY,110.29
70000619,"CANDIDA ALBICANS (M5), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.87
70000993,"MI-2, ANTICORPOS, SORO",CA,CORELAB,IMMUNOHORMONE,1.69
70000911,"CALCITONINA, ASPIRADO CERVICAL",CA,CORELAB,IMMUNOHORMONE,3.27
70004727,"17-HIDROXIPREGNENOLONA, SORO",CA,CORELAB,IMMUNOHORMONE,95.59
70006992,"LINFOCITOS CD19+CD3+CD4+CD8, SANGUE,CITOMETRIA DE FLUXO",CA,HEMATO,CYTOMETRY,38.54
70000767,"PENICILIUM NOTATUM (M1), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.73
70002121,"ACETILCOLINA ANTICORPOS, LIGADOR RECEPTOR, SORO",CA,CORELAB,BIOCHEMISTRY,76.05
70000528,"GRUPO FX15-LARANJA+MACA+BANANA+PESSEGO, IGE, SORO",CA,CORELAB,ALLERGY,7.23
70004278,"COCO (F36), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.81
70001650,COLETA DE BIOPSIA DE MEDULA OSSEA POR AGULHA,PA,ANATOMO,ANATOMOPATHOLOGICAL,62.08
70000527,"ACIDO METILHIPURICO, PRE JORNADA DE TRABALHO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.29
70005146,"ACIDO HIPURICO (PARA TOLUENO), PRE JORNADA DE TRABALHO, URINA AMOSTRA ISOLADA",CA,TOXICO,OCCUPATIONAL,1.22
70003561,"SALMAO (F41), IGE RAST, SORO",CA,CORELAB,ALLERGY,4.87
70001227,"CITOMEGALOVIRUS, QUANTITATIVO, SANGUE, PCR EM TEMPO REAL",CA,GENETICS,BIOMOLECULAR,150.01
70001655,PML /RARA POR FISH,CA,GENETICS,SPECIAL GENETICS,157.31
